"Area","Country code","Year","Area type","Continent","Ember region","EU","OECD","G20","G7","Category","Subcategory","Variable","Unit","Value","YoY absolute change","YoY % change"
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",0.97,0.01,1.04
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",0.97,0.01,1.04
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0,0,NA
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",257.3,-5.04,-1.92
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",0.12,0.04,50
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Coal","mtCO2",0.62,-0.43,-40.95
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Gas","mtCO2",18.73,-1.21,-6.07
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.85,-0.03,-3.41
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",0.06,-0.02,-25
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",0.5,-0.16,-24.24
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0,0,NA
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0,0,NA
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0,0,NA
"Argentina","ARG",2002,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Total","Total emissions","mtCO2",20.88,-1.81,-7.98
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Clean","GW",9.97,0.04,0.4
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Fossil","GW",13.12,0.1,0.77
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",12.74,0.1,0.79
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",8.92,0.04,0.45
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Renewables","GW",8.95,0.04,0.45
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",0.03,0,0
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Bioenergy","GW",0.11,0.02,22.22
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Coal","GW",0.38,0,0
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Gas","GW",12.34,0.11,0.9
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Hydro","GW",8.81,0.02,0.23
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Nuclear","GW",1.02,0,0
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Other Fossil","GW",0.4,-0.01,-2.44
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Other Renewables","GW",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Solar","GW",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Wind","GW",0.03,0,0
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity demand","Demand","Demand","TWh",93.17,6.18,7.1
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",2.43,0.13,5.65
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Clean","%",46.98,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Fossil","%",53.02,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",52.02,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",38.91,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Renewables","%",39,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.09,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",41.41,-0.04,-0.1
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",46.73,7.03,17.71
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",45.85,6.91,17.75
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",34.3,-1.69,-4.7
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",34.38,-1.68,-4.66
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",0.08,0.01,14.29
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Bioenergy","%",0.94,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Coal","%",1,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Gas","%",50.94,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Hydro","%",37.97,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Nuclear","%",7.98,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Other Fossil","%",1.08,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Other Renewables","%",0,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Solar","%",0,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Wind","%",0.09,NA,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Bioenergy","TWh",0.83,0.33,66
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Coal","TWh",0.88,0.12,15.79
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Gas","TWh",44.9,6.67,17.45
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Hydro","TWh",33.47,-2.02,-5.69
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Nuclear","TWh",7.03,1.64,30.43
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Other Fossil","TWh",0.95,0.24,33.8
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Other Renewables","TWh",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Solar","TWh",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Wind","TWh",0.08,0.01,14.29
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Total","Total Generation","TWh",88.14,6.99,8.61
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity imports","Electricity imports","Net Imports","TWh",5.03,-0.81,-13.87
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",1.07,0.04,3.88
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",23.39,3.54,17.83
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",22.67,3.44,17.89
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",0.99,0.02,2.06
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",0.99,0.02,2.06
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",277.51,20.21,7.85
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",0.19,0.07,58.33
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Coal","mtCO2",0.72,0.1,16.13
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Gas","mtCO2",22,3.27,17.46
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.8,-0.05,-5.88
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",0.08,0.02,33.33
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",0.67,0.17,34
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0,0,NA
"Argentina","ARG",2003,"Country","South America","Latin America and Caribbean",0,0,1,0,"Power sector emissions","Total","Total emissions","mtCO2",24.46,3.58,17.15
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Clean","GW",10.11,0.14,1.4
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Fossil","GW",13.11,-0.01,-0.08
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",12.73,-0.01,-0.08
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",9.06,0.14,1.57
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Renewables","GW",9.09,0.14,1.56
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",0.03,0,0
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Bioenergy","GW",0.13,0.02,18.18
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Coal","GW",0.38,0,0
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Gas","GW",12.34,0,0
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Hydro","GW",8.93,0.12,1.36
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Nuclear","GW",1.02,0,0
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Other Fossil","GW",0.39,-0.01,-2.5
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Other Renewables","GW",0,0,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Solar","GW",0,0,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Capacity","Fuel","Wind","GW",0.03,0,0
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity demand","Demand","Demand","TWh",99.16,5.99,6.43
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",2.56,0.13,5.35
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Clean","%",40.07,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Fossil","%",59.93,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",58.28,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",32.36,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Renewables","%",32.43,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.07,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",38.34,-3.07,-7.41
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",57.35,10.62,22.73
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",55.77,9.92,21.64
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",30.96,-3.34,-9.74
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",31.03,-3.35,-9.74
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",0.07,-0.01,-12.5
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Bioenergy","%",0.86,NA,NA
"Argentina","ARG",2004,"Country","South America","Latin America and Caribbean",0,0,1,0,"Electricity generation","Fuel","Coal","%",1.65,NA,NA
